ahe year bachelor female age
24.0384616852 2008 1 0 33
10.3846149445 2008 1 0 34
20.6730766296 2008 0 0 31
18 2008 1 1 31
16.8269233704 2008 0 0 32
14.6153850555 2008 0 0 34
29.9145298004 2008 1 0 25
8.653845787 2008 0 1 30
23.5042743683 2008 0 0 27
17.0833339691 2008 0 1 26
42.735042572 2008 1 0 34
43.2692298889 2008 1 0 32
24.0384616852 2008 1 0 25
25.4807701111 2008 1 1 32
38.4615402222 2008 1 1 29
12.0192308426 2008 0 1 31
14.4230766296 2008 0 0 32
24.0384616852 2008 1 0 31
13.4615383148 2008 0 0 32
31.25 2008 1 1 31
12.0192308426 2008 0 0 34
16.5 2008 1 1 32
27.428571701 2008 1 0 32
21.6346149445 2008 1 1 31
14.4230766296 2008 0 1 29
14.4230766296 2008 0 0 34
15.3846149445 2008 0 0 34
19.2307701111 2008 0 0 33
28.8461532593 2008 1 0 26
12.0192308426 2008 0 0 33
19.2307701111 2008 0 0 27
15.0240383148 2008 1 0 33
19.2307701111 2008 1 1 31
13.9423074722 2008 1 1 26
25.9615383148 2008 0 0 31
24.0384616852 2008 0 0 27
3.3653845787 2008 1 1 33
17.3076915741 2008 0 0 27
36.0576934814 2008 1 1 31
26.5957450867 2008 1 0 31
11.5384616852 2008 0 0 28
8.3333330154 2008 1 0 29
30.7692298889 2008 1 0 34
13.4626369476 2008 1 1 29
62.5 2008 1 0 31
4.8076925278 2008 0 1 33
8.653845787 2008 0 1 32
24 2008 0 0 31
31.2509613037 2008 1 0 34
33.6538467407 2008 1 0 28
28.8461532593 2008 1 0 25
26.4423084259 2008 1 0 29
26 2008 0 0 32
11.5384616852 2008 0 0 28
11.5384616852 2008 1 1 29
24.0384616852 2008 0 0 33
9.6153850555 2008 0 0 32
25 2008 0 0 32
12.0192308426 2008 0 0 28
25 2008 1 1 31
33.4188041687 2008 1 0 31
23.0769233704 2008 0 1 29
24.0384616852 2008 0 0 28
16.8269233704 2008 0 0 30
21.6346149445 2008 1 1 27
14.4230766296 2008 1 1 26
14.4230766296 2008 1 1 31
9.6153850555 2008 0 0 27
16.8269233704 2008 1 1 25
8.1730766296 2008 0 0 28
20.6730766296 2008 1 0 30
18.7728939056 2008 1 1 25
28.8461532593 2008 0 0 31
13.9423074722 2008 1 1 28
17.7083339691 2008 0 0 29
38.4615402222 2008 1 1 31
28.8461532593 2008 0 0 34
20.1923084259 2008 0 0 26
16.6826915741 2008 0 0 28
9.6153850555 2008 1 1 30
16.3461532593 2008 0 0 30
21.6346149445 2008 0 0 27
23.5042743683 2008 1 0 33
25 2008 0 0 28
24.0392627716 2008 1 0 30
32.6923065186 2008 1 0 32
13.7980766296 2008 0 0 28
8.2417583466 2008 0 0 27
22.1153850555 2008 1 0 26
17.0192298889 2008 1 1 25
16.1538467407 2008 0 0 31
4.8076925278 2008 0 0 27
4.7008547783 2008 0 0 25
5.9440560341 2008 0 0 25
30.2884616852 2008 1 0 27
14.153845787 2008 0 0 29
26.1752128601 2008 1 1 25
9.8901100159 2008 0 1 25
9.1346149445 2008 0 1 28
8.5470085144 2008 0 0 31
13.1578950882 2008 1 1 28
25 2008 1 1 32
12.0192308426 2008 0 1 28
11.5384616852 2008 1 1 34
12.8205127716 2008 0 1 28
3 2008 1 0 32
14.4230766296 2008 0 0 32
22.3937244415 2008 1 1 31
10.4123277664 2008 1 0 25
15.8119659424 2008 1 0 25
14.0532541275 2008 0 1 34
16.8269233704 2008 0 1 27
2.0054945946 2008 1 1 27
22.8365383148 2008 1 0 30
26.9230766296 2008 1 0 33
5.9171595573 2008 1 1 33
10.627530098 2008 0 1 25
35.0961532593 2008 1 1 31
17.3076915741 2008 0 0 25
21.3748664856 2008 1 1 31
27.0146522522 2008 1 0 31
12.0192308426 2008 0 0 31
21.6346149445 2008 0 1 32
14.4230766296 2008 1 1 31
28.8461532593 2008 1 0 26
11.5384616852 2008 1 0 26
9.1346149445 2008 0 0 30
10.096154213 2008 0 1 33
19.2307701111 2008 0 0 30
12.0192308426 2008 0 1 28
14.4230766296 2008 1 0 27
24.5192298889 2008 1 1 27
31.25 2008 0 0 30
26.4423084259 2008 1 0 29
23.5576915741 2008 1 1 26
5.6980056763 2008 0 0 26
19.2307701111 2008 1 1 34
19.2307701111 2008 1 0 27
40.8653831482 2008 0 0 29
9.7125101089 2008 1 0 29
15.3846149445 2008 0 1 34
38.4615402222 2008 1 1 31
13.4615383148 2008 0 0 31
38.4615402222 2008 1 1 34
31.4685306549 2008 0 0 27
36.0576934814 2008 1 1 27
43.2692298889 2008 0 0 31
10.7692308426 2008 1 1 34
7.5 2008 0 1 29
19.2307701111 2008 0 1 31
24.0384616852 2008 1 1 29
14.4230766296 2008 0 1 32
56.25 2008 1 0 28
20.2429141998 2008 1 1 29
32.6923065186 2008 1 0 33
26.4423084259 2008 1 0 33
16.3461532593 2008 0 0 31
33.6538467407 2008 1 1 30
8.653845787 2008 0 1 29
2.8846154213 2008 0 0 28
12.0192308426 2008 0 0 25
9.375 2008 0 1 29
16.8269233704 2008 0 0 28
12.99376297 2008 0 0 29
10.3950099945 2008 0 1 33
60.0961532593 2008 1 0 30
28.571428299 2008 1 1 33
14.903845787 2008 0 1 34
24.0384616852 2008 1 1 32
21.6346149445 2008 1 1 32
40.8653831482 2008 1 0 29
28.8461532593 2008 1 0 26
14.4230766296 2008 0 0 26
22.5 2008 1 1 27
36.0576934814 2008 1 0 32
20.6730766296 2008 0 0 30
25.6410255432 2008 1 1 33
31.25 2008 1 0 34
55.555557251 2008 1 0 31
24.0384616852 2008 1 0 26
17.3076915741 2008 0 0 29
14.4230766296 2008 0 0 27
23.0769233704 2008 1 0 30
9.6153850555 2008 0 1 29
10.5769233704 2008 0 0 29
27.4038467407 2008 1 0 34
8.5164833069 2008 0 0 28
9.6153850555 2008 0 0 26
21.6346149445 2008 1 1 34
27.8846149445 2008 1 1 28
24.0384616852 2008 0 0 30
32.4786338806 2008 1 0 26
18.0769233704 2008 1 0 32
21.4529914856 2008 1 1 32
35.3119659424 2008 1 0 32
12.0201921463 2008 1 0 25
20.6730766296 2008 1 0 26
24.0384616852 2008 1 1 31
7.5 2008 0 0 25
25.2403850555 2008 0 0 30
22.5961532593 2008 0 1 29
17.3076915741 2008 1 1 27
15.8653850555 2008 0 0 29
22.9166660309 2008 0 0 25
20.3846149445 2008 0 0 34
8 2008 0 0 27
30.7692298889 2008 0 0 31
28.8461532593 2008 1 1 31
36.0576934814 2008 1 0 31
13.6752138138 2008 0 0 30
11.5384616852 2008 1 1 28
7.5 2008 0 0 28
7.5 2008 0 1 29
7.6923074722 2008 0 1 34
13.5841350555 2008 1 1 26
7.2123398781 2008 0 1 29
36.0576934814 2008 0 1 32
16.8269233704 2008 0 0 27
19.2307701111 2008 0 0 31
10.096154213 2008 0 0 30
34.6153831482 2008 1 0 29
20.8791217804 2008 1 1 34
11.25 2008 1 1 30
23.0769233704 2008 0 1 32
57.6923065186 2008 1 0 33
7.1428570747 2008 0 1 34
10.5769233704 2008 0 0 33
14.6761131287 2008 0 1 34
9.6153850555 2008 1 1 29
11.5384616852 2008 0 1 34
14.4230766296 2008 0 0 30
13.4615383148 2008 1 1 34
13.7362632751 2008 0 1 28
35.0961532593 2008 1 1 30
8 2008 0 0 34
8.1730766296 2008 0 1 34
10.0480766296 2008 0 0 29
25 2008 0 1 27
25.4807701111 2008 1 1 25
13.4615383148 2008 0 0 33
10.5778846741 2008 0 1 31
24.0384616852 2008 0 0 31
16.3461532593 2008 0 0 27
12.5 2008 0 0 31
20.1923084259 2008 0 0 31
29.8076915741 2008 0 1 27
18 2008 0 0 27
31.25 2008 0 1 33
33.6538467407 2008 1 0 31
6.4903845787 2008 1 1 34
21.6346149445 2008 0 0 28
14.4230766296 2008 0 0 34
19.2307701111 2008 0 1 30
38.4615402222 2008 1 0 32
19.2307701111 2008 0 0 30
14.903845787 2008 0 1 29
21.6346149445 2008 1 1 28
12.9807691574 2008 0 1 29
7.2115383148 2008 0 1 27
12.9807691574 2008 0 1 26
11.5384616852 2008 0 0 26
43.2692298889 2008 1 0 26
32.0512809753 2008 0 1 32
33.6538467407 2008 1 0 26
18 2008 0 1 28
14.6853151321 2008 0 0 30
21.6346149445 2008 0 1 34
23.0769233704 2008 0 0 27
21.9780216217 2008 1 1 25
21.6346149445 2008 1 0 27
8.25 2008 0 1 29
10.5769233704 2008 0 1 31
27.8846149445 2008 1 0 32
31.25 2008 1 0 32
25.7211532593 2008 1 0 28
36.0576934814 2008 1 1 32
32.7797203064 2008 1 0 33
38.4621810913 2008 1 1 32
2.8846154213 2008 1 0 25
8.653845787 2008 0 0 34
25.7211532593 2008 1 0 27
23.0769233704 2008 0 0 31
15.8653850555 2008 0 1 33
20.6730766296 2008 1 0 33
8.8357591629 2008 0 1 31
28.8461532593 2008 0 0 28
10.2941179276 2008 0 0 27
17.6282043457 2008 0 0 32
21.1538467407 2008 0 0 32
18.218624115 2008 1 1 33
14.903845787 2008 0 0 32
14.403845787 2008 0 1 31
6.7307691574 2008 0 1 31
22.9807701111 2008 0 0 30
19.2307701111 2008 0 0 32
11.8343191147 2008 0 0 29
21.6346149445 2008 0 0 27
9.6153850555 2008 0 0 31
14.4230766296 2008 0 1 30
14.4230766296 2008 0 1 25
26.4423084259 2008 0 0 31
31.25 2008 1 0 32
29.9145298004 2008 1 0 30
10.5769233704 2008 0 0 32
14.1700401306 2008 0 0 30
17.1517677307 2008 0 0 32
13.9423074722 2008 1 1 27
45.1923065186 2008 0 0 33
12.0192308426 2008 0 1 33
20.1923084259 2008 1 1 29
23.5042743683 2008 1 0 28
19.2307701111 2008 0 0 32
17.9487171173 2008 0 1 29
16.8269233704 2008 0 0 30
28.8461532593 2008 1 1 25
12.0192308426 2008 1 1 27
17.6282043457 2008 0 0 34
17.0940170288 2008 0 1 34
20.6730766296 2008 0 0 32
12.5 2008 0 1 33
27.6923084259 2008 0 0 34
19.2307701111 2008 1 0 33
8.653845787 2008 0 0 27
42.6923065186 2008 1 0 30
26.4423084259 2008 1 0 32
27.6442298889 2008 1 1 34
15.8653850555 2008 0 0 31
14.4230766296 2008 0 0 30
46.1538467407 2008 1 0 32
24.5192298889 2008 1 1 33
6.1615386009 2008 0 1 29
40.8653831482 2008 0 0 28
39.4736824036 2008 0 0 31
25 2008 1 0 33
18.1122455597 2008 1 1 33
17.0940170288 2008 0 1 28
10.9467458725 2008 1 0 34
19.7435894012 2008 1 1 30
33.3333320618 2008 1 0 32
28.8461532593 2008 1 1 31
13.4615383148 2008 1 0 25
20.6725959778 2008 1 1 26
18.4500007629 2008 0 1 26
10.897436142 2008 0 0 25
14.4230766296 2008 1 0 30
16.8269233704 2008 1 1 34
37.5 2008 1 0 32
21.1538467407 2008 1 0 31
9.6153850555 2008 0 0 32
8.928571701 2008 1 1 26
18.4294872284 2008 0 0 34
11.9230766296 2008 1 1 34
24.0384616852 2008 0 0 29
22.1153850555 2008 0 0 26
15.0641021729 2008 1 0 33
18.5897426605 2008 1 0 28
10.5769233704 2008 0 0 32
24.0384616852 2008 1 0 31
33.75 2008 1 0 27
28.8461532593 2008 1 1 29
36.9791679382 2008 0 0 32
28.8461532593 2008 1 0 32
18.75 2008 0 0 33
9.4495000839 2008 0 1 29
11.2034740448 2008 0 0 28
18.8461532593 2008 0 1 32
17.3076915741 2008 0 0 31
15.8653850555 2008 0 1 32
23.5042743683 2008 0 0 27
11.7056856155 2008 1 1 26
23.5576915741 2008 1 0 31
15.9412956238 2008 0 1 30
25.4807701111 2008 1 1 26
4.8076925278 2008 0 0 26
7.6923074722 2008 1 1 31
12.0192308426 2008 1 0 25
28.8461532593 2008 1 1 34
9.6153850555 2008 0 1 25
15.8740386963 2008 0 0 30
34.1346168518 2008 1 0 32
21.2550601959 2008 1 1 27
60 2008 1 0 34
31.25 2008 1 1 33
53.8461532593 2008 1 0 33
38.4615402222 2008 1 0 33
36.0576934814 2008 1 1 32
33.6538467407 2008 1 0 33
16.8269233704 2008 0 0 28
15.3846149445 2008 0 1 25
16.4835166931 2008 1 1 25
20.1923084259 2008 1 0 28
42.6923065186 2008 1 1 33
28.8461532593 2008 1 0 28
43.2692298889 2008 1 1 31
33.8461532593 2008 1 0 29
44.2307701111 2008 1 0 32
13.4615383148 2008 1 1 27
18.4615383148 2008 1 0 32
64.9038467407 2008 1 0 34
16.5384616852 2008 1 0 33
33.6538467407 2008 1 1 32
25.4807701111 2008 0 0 31
15.8653850555 2008 0 0 34
62.5 2008 1 0 34
28.8461532593 2008 1 0 26
9.6153850555 2008 0 1 32
24.5726490021 2008 0 1 34
27.4725265503 2008 1 0 32
10.096154213 2008 1 0 32
14.4230766296 2008 1 1 30
20.6730766296 2008 0 0 28
9.25 2008 0 0 34
24.5192298889 2008 1 0 30
20.4772071838 2008 1 0 31
17.5769233704 2008 1 1 31
21.1538467407 2008 1 0 33
7.0166320801 2008 1 1 27
50 2008 1 0 32
16.8269233704 2008 1 1 27
15.3846149445 2008 1 1 31
13.0208330154 2008 1 0 25
21.6346149445 2008 1 1 30
22.1153850555 2008 0 0 34
12.0192308426 2008 0 0 26
20.6730766296 2008 1 1 26
10.5769233704 2008 0 0 28
43.2692298889 2008 1 0 32
31.25 2008 1 1 28
37.5 2008 1 1 34
28.8461532593 2008 1 1 27
16.8269233704 2008 0 0 26
18.2692298889 2008 0 0 29
22.1927890778 2008 1 0 31
15.3846149445 2008 1 1 30
7.6923074722 2008 0 0 25
28.8461532593 2008 1 0 31
11.5384616852 2008 0 0 33
10.4395608902 2008 0 1 28
11.0576925278 2008 0 1 31
16.1538467407 2008 1 0 25
9.6153850555 2008 0 0 25
11.5384616852 2008 0 0 28
14.4230766296 2008 0 0 32
9.8901100159 2008 0 1 32
38.4615402222 2008 1 0 27
21.6346149445 2008 0 0 34
12.5 2008 1 1 34
23.0769233704 2008 1 0 32
9.6153850555 2008 0 1 34
2.6709401608 2008 0 1 32
38.4615402222 2008 1 0 32
31.25 2008 1 1 32
28.8461532593 2008 0 0 32
5.7172555923 2008 0 1 33
12 2008 0 0 32
7.6999998093 2008 1 1 25
34.6153831482 2008 1 0 32
11.5384616852 2008 0 0 29
3.5576922894 2008 1 0 27
12.0192308426 2008 1 1 29
15.3846149445 2008 1 1 26
18.0769233704 2008 1 0 31
9.6153850555 2008 0 0 31
24.0384616852 2008 1 0 34
14.4230766296 2008 1 1 27
11.133603096 2008 1 1 28
8.25 2008 0 1 27
18.75 2008 0 0 33
15.3846149445 2008 0 0 27
19.2307701111 2008 0 0 33
21.6346149445 2008 0 0 34
19.2307701111 2008 0 0 31
24.5192298889 2008 1 0 26
20.1923084259 2008 1 1 26
18.627450943 2008 1 0 26
4.5673074722 2008 1 0 25
16.1538467407 2008 0 0 34
14.102563858 2008 1 1 32
18.75 2008 0 0 29
14.903845787 2008 1 1 26
10.096154213 2008 0 0 26
15.3846149445 2008 0 0 32
14.5348834991 2008 0 0 33
14.4230766296 2008 1 1 27
31.25 2008 1 0 27
19.2307701111 2008 0 0 32
12.5 2008 0 0 29
25 2008 1 0 29
24.0384616852 2008 1 0 26
22.1153850555 2008 0 0 30
15.3846149445 2008 0 0 27
13.7820510864 2008 0 0 32
10.3550300598 2008 0 0 27
11.153845787 2008 0 0 26
64.9038467407 2008 1 0 33
26.4423084259 2008 1 1 27
12.9807691574 2008 1 0 26
13.4615383148 2008 1 1 33
12.6518220901 2008 0 1 34
3.3653845787 2008 0 0 26
15.5555553436 2008 0 0 27
12.0192308426 2008 1 1 27
28.8461532593 2008 1 0 29
45.6730766296 2008 1 0 31
4.1208791733 2008 0 0 27
8 2008 0 0 31
23.0769233704 2008 0 0 32
11.428571701 2008 0 0 25
17.7884616852 2008 0 1 25
20.1923084259 2008 1 1 34
10.096154213 2008 1 1 30
28.8461532593 2008 1 0 33
5.0798258781 2008 1 1 28
14.2307691574 2008 1 1 29
28.8461532593 2008 1 1 29
11.5384616852 2008 0 1 34
8.0769233704 2008 0 1 28
11.5384616852 2008 0 1 34
12.0192308426 2008 0 1 33
9.6153850555 2008 0 1 26
9.6153850555 2008 0 0 28
10.9265737534 2008 0 0 26
20.4865379333 2008 1 0 34
20.6730766296 2008 0 0 32
25.4807701111 2008 0 0 32
7.1428570747 2008 0 1 25
36.0576934814 2008 1 0 26
29.3269233704 2008 1 1 30
11.5384616852 2008 1 1 33
29.3803424835 2008 0 0 33
13.4615383148 2008 0 0 30
8.653845787 2008 0 1 34
16.8269233704 2008 0 0 33
24.0384616852 2008 0 0 32
12.5 2008 0 0 30
15.8653850555 2008 0 1 33
24.0384616852 2008 1 1 29
14.9033651352 2008 0 0 29
12.5 2008 0 0 27
13.4615383148 2008 0 0 31
10.5769233704 2008 0 1 32
14.823718071 2008 0 1 31
24.0384616852 2008 0 0 34
7.6923074722 2008 0 0 26
6.25 2008 0 1 26
19.2307701111 2008 1 0 27
13.6752138138 2008 1 1 34
28.8461532593 2008 0 0 27
16.0256404877 2008 0 1 34
11.5384616852 2008 0 1 32
17.3076915741 2008 0 0 34
48.0769233704 2008 0 0 28
13.4615383148 2008 0 0 28
7.2115383148 2008 0 1 26
14.4230766296 2008 0 0 34
24.5192298889 2008 1 0 34
6.25 2008 0 0 25
8.7412586212 2008 0 1 27
22.1153850555 2008 1 1 25
20.3846149445 2008 0 0 33
26.1538467407 2008 0 1 33
14.4230766296 2008 0 1 30
5.7692308426 2008 0 1 27
14.5833330154 2008 0 1 32
14.4785499573 2008 1 0 32
10.2564105988 2008 1 1 26
32.6923065186 2008 0 0 27
19.2307701111 2008 0 0 34
19.2307701111 2008 0 0 33
15.3846149445 2008 0 0 31
16.2393169403 2008 1 1 28
6.4393939972 2008 0 0 25
13.4615383148 2008 1 1 30
30.7692298889 2008 1 0 29
13.4615383148 2008 0 0 26
19.7115383148 2008 1 0 27
15.8653850555 2008 0 0 30
19.2307701111 2008 1 0 28
21.6346149445 2008 0 0 26
11 2008 0 1 26
19.2307701111 2008 0 0 29
14.903845787 2008 0 1 29
13.235294342 2008 0 0 25
24.0384616852 2008 1 1 30
38.4615402222 2008 1 0 29
24.0384616852 2008 0 0 28
13.4615383148 2008 0 1 33
7.2125000954 2008 0 1 34
10.096154213 2008 0 1 27
12.0201921463 2008 0 1 30
9.6153850555 2008 0 0 30
16.3461532593 2008 1 1 32
14.0007696152 2008 0 0 27
38.7862243652 2008 1 0 34
4.9450550079 2008 0 0 32
15.3846149445 2008 0 0 31
16.9270839691 2008 0 1 30
18.0288467407 2008 1 0 27
24.0384616852 2008 0 0 30
24.5192298889 2008 1 1 26
31.25 2008 1 0 29
13.7362632751 2008 1 0 34
16.8269233704 2008 1 0 27
16.3653850555 2008 1 0 29
24.0384616852 2008 1 0 28
12.2448978424 2008 1 1 25
21.6346149445 2008 0 1 27
16.3461532593 2008 0 1 32
21.6346149445 2008 0 0 33
13.846154213 2008 1 0 34
29.8076915741 2008 1 1 29
28.8461532593 2008 0 0 32
34.6153831482 2008 1 0 32
11.5384616852 2008 0 1 28
7.5009999275 2008 1 1 26
7.6923074722 2008 1 0 25
7.6923074722 2008 1 1 25
20.1923084259 2008 1 1 32
13.9423074722 2008 1 0 27
24.5192298889 2008 1 0 29
21.6346149445 2008 0 0 31
7.7692308426 2008 0 1 25
14.4230766296 2008 0 1 26
25.4807701111 2008 1 1 29
16.8269233704 2008 1 0 25
17.7884616852 2008 1 0 26
23.0769233704 2008 1 1 34
2.6709401608 2008 0 1 28
25 2008 1 1 33
37.0192298889 2008 0 0 26
25 2008 1 1 27
12.0192308426 2008 1 0 27
8.2417583466 2008 0 1 25
39.6367530823 2008 1 1 34
32.7442817688 2008 0 0 25
48.0769233704 2008 1 0 34
16.7307701111 2008 0 0 30
13.9860143661 2008 0 0 27
14.4230766296 2008 0 0 26
28.8461532593 2008 1 0 31
49.0384597778 2008 1 0 27
11.5384616852 2008 0 0 28
8.9743585587 2008 0 1 29
28.5256404877 2008 1 0 31
37.6923065186 2008 1 1 31
10.0355558395 2008 1 0 25
13.4615383148 2008 0 1 32
26.1538467407 2008 0 0 31
16.9946327209 2008 0 0 33
11.0576925278 2008 0 1 33
9.6153850555 2008 0 1 33
11.5384616852 2008 1 1 28
23.0769233704 2008 0 0 30
8.9743585587 2008 1 1 26
12.5 2008 0 1 31
11.5384616852 2008 0 0 29
19.8717956543 2008 1 1 30
9.8290596008 2008 0 1 33
36.8589744568 2008 1 0 33
33.6538467407 2008 1 0 32
48.0769233704 2008 1 1 26
20.1923084259 2008 1 0 33
19.2307701111 2008 1 1 30
21.6346149445 2008 1 1 25
15.1923074722 2008 0 0 28
4.3278846741 2008 0 1 34
27.8846149445 2008 1 0 31
39.4230766296 2008 1 1 34
21.685760498 2008 1 0 27
33.6538467407 2008 0 0 34
12.0192308426 2008 1 0 27
19.2307701111 2008 1 0 31
17.227563858 2008 0 0 26
8.653845787 2008 0 1 30
13.4119434357 2008 0 1 26
9.8039216995 2008 0 0 28
16.3461532593 2008 1 1 34
14.4230766296 2008 0 0 27
5.2884616852 2008 0 0 25
13.9423074722 2008 0 1 27
10.4166669846 2008 1 0 28
18.8423080444 2008 0 0 34
34.1880340576 2008 1 0 28
18.7074832916 2008 0 1 29
21.5 2008 0 1 32
22.1153850555 2008 0 1 32
12.2596149445 2008 0 1 33
16.3461532593 2008 0 0 26
10.5769233704 2008 1 1 26
22.2222213745 2008 1 0 33
21.5686283112 2008 0 0 28
14.7058820724 2008 0 0 30
40 2008 1 1 34
7.5 2008 1 0 29
22.1149044037 2008 1 0 30
17.9197120667 2008 0 0 25
15.8653850555 2008 0 0 32
6.5934066772 2008 0 1 31
12.0192308426 2008 0 0 33
15.8653850555 2008 0 1 31
19.2307701111 2008 0 0 34
19.2307701111 2008 0 0 33
16.8269233704 2008 1 1 29
28.8461532593 2008 1 0 26
11.1111106873 2008 1 0 31
16.9905986786 2008 1 1 32
11.5384616852 2008 0 0 31
20.1923084259 2008 0 0 25
33.0948104858 2008 1 0 32
20.790019989 2008 0 1 30
40 2008 0 0 28
18.1318683624 2008 1 1 34
13.6999998093 2008 0 0 32
10.5769233704 2008 0 1 25
14.4230766296 2008 1 1 28
17.7884616852 2008 0 1 31
15.3846149445 2008 1 0 27
13.6363639832 2008 1 1 25
9.3482904434 2008 0 0 28
14.4230766296 2008 0 1 26
14.4230766296 2008 1 0 28
12.2377624512 2008 1 0 26
18.75 2008 0 0 31
16.1538467407 2008 0 0 34
17.3076915741 2008 0 0 29
11.778845787 2008 0 0 33
14.7928991318 2008 1 1 28
10.5769233704 2008 0 0 32
8.25 2008 0 1 26
9.7633132935 2008 1 0 31
17.7884616852 2008 1 0 32
7.6370191574 2008 0 1 32
15 2008 0 1 33
14.903845787 2008 0 0 30
14.6853151321 2008 0 0 29
15.6593408585 2008 1 1 27
20.9401702881 2008 1 0 32
14.4230766296 2008 1 0 32
10.5769233704 2008 1 1 32
22.5961532593 2008 0 0 34
18.4615383148 2008 0 0 32
43.2692298889 2008 1 1 33
8.653845787 2008 0 1 29
9.2455625534 2008 0 1 27
27.4725265503 2008 1 0 25
17.7884616852 2008 0 0 34
21.367521286 2008 0 1 29
28.3653850555 2008 0 0 34
11.2980766296 2008 1 1 27
14.903845787 2008 0 0 27
23.0769233704 2008 1 0 32
20.7692298889 2008 1 0 32
9.6153850555 2008 0 1 30
17.5009613037 2008 0 0 28
13.4615383148 2008 0 1 34
14.903845787 2008 0 0 34
13.9423074722 2008 0 0 31
14.4230766296 2008 1 1 28
27.8846149445 2008 1 0 33
13.3136091232 2008 1 1 28
20.1923084259 2008 1 0 30
12.0192308426 2008 0 0 28
16.0256404877 2008 0 0 30
16.6666660309 2008 1 1 28
5 2008 0 0 29
21.6346149445 2008 1 1 32
28.8461532593 2008 1 0 33
38.4615402222 2008 1 0 31
17.0940170288 2008 0 0 30
14.1700401306 2008 1 1 30
34.4364929199 2008 1 1 33
21.6346149445 2008 1 0 26
19.2307701111 2008 1 1 34
14.9572649002 2008 1 0 28
58 2008 1 0 33
31.25 2008 1 0 30
20.1923084259 2008 1 0 32
28.8461532593 2008 1 1 27
28.8461532593 2008 1 0 25
25 2008 1 1 33
15.3846149445 2008 1 0 31
10.096154213 2008 0 1 28
24.0384616852 2008 1 1 33
12.0192308426 2008 0 0 28
34.6153831482 2008 1 0 34
19.2307701111 2008 1 0 34
15.7692308426 2008 0 0 30
18.3760681152 2008 1 1 28
43.2692298889 2008 1 0 34
7.1428570747 2008 0 1 29
21.6346149445 2008 1 1 25
21.6346149445 2008 0 0 29
39.9038467407 2008 1 0 33
9.6153850555 2008 0 1 33
15.3846149445 2008 1 1 33
12.5 2008 0 1 32
12.9807691574 2008 0 1 27
18.5096149445 2008 1 1 28
16.8269233704 2008 1 1 28
24.1502685547 2008 1 1 34
29.4871788025 2008 1 0 32
51.6119651794 2008 1 1 34
8 2008 0 1 31
14.903845787 2008 0 1 34
10.897436142 2008 0 0 33
19.2307701111 2008 0 0 26
14.4230766296 2008 0 1 25
11.5384616852 2008 0 0 31
15.3846149445 2008 0 0 26
13.4615383148 2008 0 1 34
11.0576925278 2008 0 1 33
25.4807701111 2008 1 0 28
14.4230766296 2008 0 1 27
12.5 2008 0 1 27
25.4038467407 2008 0 0 33
10.4166669846 2008 0 1 25
16.3461532593 2008 0 0 27
12.9807691574 2008 0 0 33
13.7362632751 2008 0 1 33
18.75 2008 0 0 33
14.4230766296 2008 0 0 33
20.625 2008 0 0 32
12.0192308426 2008 0 0 28
5.4945054054 2008 1 1 28
9.6153850555 2008 0 0 28
21.1538467407 2008 0 0 28
5.2884616852 2008 0 1 25
18.6960468292 2008 0 1 25
13.4615383148 2008 0 0 34
72.1153869629 2008 0 0 27
17.5824184418 2008 0 0 34
14.4230766296 2008 0 1 34
13.4615383148 2008 0 1 33
15.3846149445 2008 1 0 28
15.8653850555 2008 0 1 34
5.2884616852 2008 0 0 28
10.5769233704 2008 0 0 32
16.8269233704 2008 1 0 31
20.6730766296 2008 1 0 34
26.2237758636 2008 0 0 33
12.0192308426 2008 0 0 28
6.7307691574 2008 0 1 29
31.25 2008 1 0 27
22.2692298889 2008 0 1 33
7.4175825119 2008 0 1 32
8.653845787 2008 1 1 28
8.2840232849 2008 1 0 31
17.9363899231 2008 0 0 25
9.8958330154 2008 0 1 25
15.3846149445 2008 0 1 33
22.1153850555 2008 1 1 34
4.9450550079 2008 1 1 29
10.5769233704 2008 0 1 33
38.4615402222 2008 1 0 31
11.8343191147 2008 1 0 28
9.6153850555 2008 0 1 27
7.2115383148 2008 0 0 32
13.4615383148 2008 1 1 30
15.3846149445 2008 1 1 32
21.6346149445 2008 1 1 31
12.5 2008 0 1 34
11.2980766296 2008 0 1 30
12.5 2008 1 1 29
16.5384616852 2008 0 1 34
20.9790210724 2008 1 0 25
17.3076915741 2008 0 1 32
14.4230766296 2008 0 0 33
10.3550300598 2008 1 0 32
2.8846154213 2008 0 0 32
27.8846149445 2008 0 1 25
14.1666669846 2008 0 0 32
10 2008 1 1 25
25.7692298889 2008 1 0 31
24.0384616852 2008 1 0 27
24.0384616852 2008 1 1 25
40.8653831482 2008 1 0 28
16.8269233704 2008 1 1 26
12.0879125595 2008 1 1 31
20.6730766296 2008 0 0 33
24.0384616852 2008 1 1 31
21.6346149445 2008 1 1 26
36.0576934814 2008 1 0 34
22.1153850555 2008 1 1 26
18.7937068939 2008 1 0 26
12.0192308426 2008 0 0 33
12.0192308426 2008 0 0 32
16.3461532593 2008 1 1 26
23.0769233704 2008 1 1 27
34.2857131958 2008 1 0 26
20.5128211975 2008 1 1 26
14.4230766296 2008 0 0 26
9.6153850555 2008 0 1 29
4.3269228935 2008 0 0 28
13.4615383148 2008 0 1 34
33.2167816162 2008 1 1 30
32.0512809753 2008 1 0 33
